brand,maker,keyword,category1,category2,category3,category4,analyze_date
딸리아또레,,턱시도,패션의류,남성의류,정장세트,,2023-06-09
케일린,,유아드레스,출산/육아,유아동의류,드레스,,2023-06-09
굿잇츠,,폐백음식,식품,과자/베이커리,한과,,2023-06-09
루코루코,,꽃원피스,패션의류,여성의류,원피스,,2023-06-09
김보경,,이바지음식종류,식품,과자/베이커리,한과,,2023-06-09
정육감,,이바지음식종류,식품,축산물,쇠고기,한우,2023-06-09
엘리자베스스튜어트,,시그니처엘리자베스,패션잡화,여성신발,힐/펌프스,슬링백힐,2023-06-09
빌보콰,,비치드레스,패션의류,여성의류,원피스,,2023-06-09
어다울,,롱드레스,패션의류,여성의류,원피스,,2023-06-09
브쥬,,롱드레스,패션의류,여성의류,원피스,,2023-06-09
스프링크로커스,,롱드레스,패션의류,여성의류,원피스,,2023-06-09
헨릭빕스코브,,엠파이어드레스,패션의류,여성의류,파티복,,2023-06-09
라스투펜데리아,,엠파이어드레스,패션의류,여성의류,파티복,,2023-06-09
리우베,,일자원피스,패션의류,여성의류,원피스,,2023-06-09
지유샵,케이브랜즈,트러커자켓,패션의류,남성의류,재킷,,2023-06-09
디루치아노,,여름야상,패션의류,여성의류,점퍼,,2023-06-09
아리스토우,,바람막이여성,스포츠/레저,등산,등산의류,재킷,2023-06-09
유징,,남성여름점퍼,패션의류,남성의류,점퍼,,2023-06-09
1993스튜디오,,바시티,패션의류,남성의류,재킷,,2023-06-09
살롱드서울,살롱드서울,서울패션,패션의류,여성의류,원피스,,2023-06-09
라이,,서울패션,패션의류,여성의류,원피스,,2023-06-09
BIG PARK,,서울패션,패션의류,여성의류,원피스,,2023-06-09
RS9,,서울패션,패션의류,여성의류,원피스,,2023-06-09
VANANA2,,여자아노락세트,패션의류,여성의류,트레이닝복,,2023-06-09
준야와타나베,,여성아우터,패션의류,여성의류,점퍼,,2023-06-09
이동수스포츠,,여성간절기점퍼,패션의류,여성의류,점퍼,,2023-06-09
QT8,,트랙자켓,패션의류,남성의류,재킷,,2023-06-09
브라운야드,,트랙자켓,패션의류,남성의류,재킷,,2023-06-09
리체,,여성야상점퍼,패션의류,여성의류,점퍼,,2023-06-09
WUNDER GEIST,,여성크롭점퍼,패션의류,여성의류,점퍼,,2023-06-09
헨리스튜어트,지온컴퍼니,여성후드바람막이,패션의류,여성의류,점퍼,,2023-06-09
오션스카이,,배색바람막이,패션의류,여성의류,점퍼,,2023-06-09
그린바나나,그린바나나,남자롱패딩,패션의류,남성의류,점퍼,,2023-06-09
에어리셋,,남자롱패딩,패션의류,남성의류,점퍼,,2023-06-09
고고싱,,여름치마,패션의류,여성의류,스커트,,2023-06-09
브레노웰트,,커플신발,패션잡화,남성신발,스니커즈,,2023-06-09
오부니,,여름니트가디건,패션의류,여성의류,카디건,,2023-06-09
플라바,,커플반팔,패션의류,남성의류,티셔츠,,2023-06-09
안드레아바나,,슬림원피스,패션의류,여성의류,원피스,,2023-06-09
ELEGANTPARK,,신혼여행선물,패션잡화,여성가방,토트백,,2023-06-09
도연,도연,귀여운원피스,패션의류,여성의류,원피스,,2023-06-09
이한,,귀여운원피스,패션의류,여성의류,원피스,,2023-06-09
마애,,잔꽃무늬원피스,패션의류,여성의류,원피스,,2023-06-09
오더렛,,잔꽃무늬원피스,패션의류,여성의류,원피스,,2023-06-09
픽미,,여름캠핑룩,패션의류,여성의류,트레이닝복,,2023-06-09
니티드,,커플카라티,패션의류,남성의류,티셔츠,,2023-06-09
끌리시아,,커플반바지,패션의류,남성의류,바지,,2023-06-09
HEELTOP,,커플스니커즈,패션잡화,남성신발,스니커즈,,2023-06-09
라블,,커플스니커즈,패션잡화,남성신발,스니커즈,,2023-06-09
질스튜어트스포츠,LF,어글리스니커즈,패션잡화,여성신발,단화,스니커즈,2023-06-09
리우조,리우조,어글리스니커즈,패션잡화,여성신발,단화,스니커즈,2023-06-09
청년잠옷,,유카타,패션의류,여성언더웨어/잠옷,잠옷/홈웨어,,2023-06-09
허니나이트,,유카타,패션의류,여성언더웨어/잠옷,잠옷/홈웨어,,2023-06-09
환영,,교복코스프레,생활/건강,수집품,코스튬플레이,의상,2023-06-09
앤디앤카렌,,망사원피스,패션의류,여성의류,원피스,,2023-06-09
아네스베,,일본스타킹,패션잡화,패션소품,스타킹,팬티스타킹,2023-06-09
오오엠엘,,크롭반팔티,패션의류,여성의류,티셔츠,,2023-06-09
WAIKEI,와이케이스튜디오,오버핏티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
이삼공,,오버핏티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
배드블루,,오버핏티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
폴루션,,오버핏티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
로나제인,,오버핏티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
러닝하이,,오버핏티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
브루넬리,,여름나시,패션의류,여성의류,코디세트,,2023-06-09
크리브나인,,여성냉감티셔츠,스포츠/레저,골프,골프의류,티셔츠,2023-06-09
리처푸어러,,남자반팔브랜드,패션의류,남성의류,티셔츠,,2023-06-09
YD스포츠,,배드민턴티셔츠,스포츠/레저,배드민턴,배드민턴의류,,2023-06-09
문트,,텐셀티셔츠,패션의류,여성의류,티셔츠,,2023-06-09
밀스튜디오,,여성의류쇼핑몰순위,패션의류,여성의류,원피스,,2023-06-09
L&apos;UGX,,흡진기,디지털/가전,이미용가전,손발톱정리기,,2023-06-09
비바리,진아산업,1급방진마스크,생활/건강,공구,안전용품,마스크,2023-06-09
MAGOODGAN,,회색후드티,패션의류,남성의류,티셔츠,,2023-06-09
플로티에,,집업맨투맨,패션의류,여성의류,티셔츠,,2023-06-09
UCLA,,후드아노락,패션의류,남성의류,재킷,,2023-06-09
모노핏옴므,,커플맨투맨,패션의류,남성의류,티셔츠,,2023-06-09
수니,,바날,패션의류,여성의류,티셔츠,,2023-06-09
오카시오,,돕바,패션의류,남성의류,점퍼,,2023-06-09
김창숙,,검정자켓,패션의류,여성의류,재킷,,2023-06-09
네이머클로딩,,피쉬테일,패션의류,남성의류,점퍼,,2023-06-09
마크뉴욕,,남자블레이저자켓,패션의류,남성의류,재킷,,2023-06-09
아르마니꼴레지오니,,남자블레이저자켓,패션의류,남성의류,재킷,,2023-06-09
캡틴선샤인,,남자셔츠자켓,패션의류,남성의류,재킷,,2023-06-09
언놈,,오버핏블레이저,패션의류,남성의류,재킷,,2023-06-09
헤드메이너,,오버핏블레이저,패션의류,남성의류,재킷,,2023-06-09
DOZOH,,오버핏블레이저,패션의류,남성의류,재킷,,2023-06-09
쉐르치,쉐르치,남방자켓,패션의류,여성의류,재킷,,2023-06-09
바나이,,여성블랙자켓,패션의류,여성의류,재킷,,2023-06-09
시몬로샤,시몬로샤,여성블랙자켓,패션의류,여성의류,재킷,,2023-06-09
MONNALISA,,칩멍크,출산/육아,유아동의류,티셔츠,,2023-06-09
알버틴,,명품비키니,스포츠/레저,수영,여성수영복,비키니,2023-06-09
LE2,,퀄팅자켓,패션의류,남성의류,재킷,,2023-06-09
후부,,여성사파리점퍼,패션의류,여성의류,점퍼,,2023-06-09
PIGC,,여성사파리점퍼,패션의류,여성의류,점퍼,,2023-06-09
페더드프렌즈,페더드프렌즈,다운패딩,스포츠/레저,등산,등산의류,점퍼,2023-06-09
런던포그,,경량점퍼,패션의류,남성의류,점퍼,,2023-06-09
까날리,까날리,남자체크자켓,패션의류,남성의류,재킷,,2023-06-09
바르바,,남자체크자켓,패션의류,남성의류,재킷,,2023-06-09
다이클레즈,,카고조거팬츠,패션의류,남성의류,바지,,2023-06-09
뮬라,,카고조거팬츠,패션의류,남성의류,바지,,2023-06-09
파라수코,파라수코,바지사이즈,패션의류,남성의류,바지,,2023-06-09
유니온베이,,바지사이즈,패션의류,남성의류,바지,,2023-06-09
소미타,,회색바지,패션의류,여성의류,바지,,2023-06-09
빌트모아,빌트모아,회색바지,패션의류,남성의류,바지,,2023-06-09
가까이유니언즈,,회색바지,패션의류,남성의류,바지,,2023-06-09
박정미,,45번가,패션의류,여성의류,블라우스/셔츠,,2023-06-09
김지영,,45번가,패션의류,여성의류,블라우스/셔츠,,2023-06-09
최지영,,45번가,패션의류,여성의류,블라우스/셔츠,,2023-06-09
시크헤라,시크헤라,시크헤라,패션의류,여성의류,스커트,,2023-06-09
세이지먼트,,면스커트,패션의류,여성의류,스커트,,2023-06-09
익스파이어드걸,,맥시스커트,패션의류,여성의류,스커트,,2023-06-09
파로쉬,,실크스커트,패션의류,여성의류,스커트,,2023-06-09
뽀글이,,뽀글이,스포츠/레저,등산,등산의류,재킷,2023-06-09
코트어드밴티지,코트어드밴티지,여성운동복상의,패션의류,여성의류,트레이닝복,,2023-06-09
디플릭,,폴라폴리스,패션의류,남성의류,재킷,,2023-06-09
애프터프레이,,발마칸코트,패션의류,남성의류,코트,,2023-06-09
알레그리,LF,발마칸코트,패션의류,남성의류,코트,,2023-06-09
어나더오피스,,발마칸코트,패션의류,남성의류,코트,,2023-06-09
SHIRTER,,발마칸코트,패션의류,남성의류,코트,,2023-06-09
나인마이너스투,에스제이피플,아노락후드,패션의류,여성의류,티셔츠,,2023-06-09
이은,,철릭원피스,패션의류,여성의류,한복,,2023-06-09
천의무봉,,남자한복,패션의류,남성의류,한복,,2023-06-09
더연주,더연주,한복속치마,패션의류,여성의류,한복,,2023-06-09
메종드독,,생활한복브랜드,생활/건강,반려동물,패션용품,한복,2023-06-09
보드란,,허리치마,패션의류,여성의류,한복,,2023-06-09
예화,예화,한복맞춤,패션의류,여성의류,한복,,2023-06-09
마데인코,,깊은모자,패션잡화,모자,야구모자,일반캡,2023-06-09
본더치,본더치,연예인모자,패션잡화,모자,야구모자,일반캡,2023-06-09
섹스토,섹스토,반지목걸이,패션잡화,주얼리,목걸이,패션목걸이,2023-06-09
웰스테일,웰브랜드,1년선물,생활/건강,문구/사무용품,다이어리/플래너,다이어리,2023-06-09
실버태그,,명품은팔찌,패션잡화,주얼리,팔찌,은팔찌,2023-06-09
아니타,,아니타,패션의류,여성언더웨어/잠옷,브라,,2023-06-09
트위기,MAADSTUDIO,브랜드반지,패션잡화,주얼리,반지,14K반지,2023-06-09
로얄라미,,개구리먹이,생활/건강,반려동물,기타반려동물용품,,2023-06-09
돌리,,락사,식품,소스/드레싱,기타소스/드레싱,,2023-06-09
에델나인,,통굽샌들,패션잡화,여성신발,샌들,스트랩샌들,2023-06-09
토퍼스,,사무실슬리퍼,패션잡화,여성신발,슬리퍼,,2023-06-09
쏘르망,,남성샌들,패션잡화,남성신발,샌들,,2023-06-09
행운이네,,아기장화,출산/육아,유아동잡화,신발,장화,2023-06-09
제이로이,,아기장화,출산/육아,유아동잡화,신발,장화,2023-06-09
주띠,,여성스포츠샌들,패션잡화,여성신발,샌들,스트랩샌들,2023-06-09
에르코앤,비아이엔,간호사신발,패션잡화,여성신발,기능화,유니폼화,2023-06-09
너스피아,,간호사신발,패션잡화,여성신발,기능화,유니폼화,2023-06-09
콤포스타,,간호사신발,패션잡화,여성신발,기능화,유니폼화,2023-06-09
터치그라운드,,리커버리슬리퍼,패션잡화,남성신발,슬리퍼,,2023-06-09
텔릭,,리커버리슬리퍼,패션잡화,남성신발,슬리퍼,,2023-06-09
액트플러스,,ACT슬리퍼,패션잡화,남성신발,슬리퍼,,2023-06-09
케넬앤슈맨거,,ACT슬리퍼,패션잡화,여성신발,슬리퍼,,2023-06-09
다이안,다이안,미끄럼방지슬리퍼,생활/건강,욕실용품,욕실잡화,욕실화,2023-06-09
폭시엘, 원산업,공기압다리마사지기,생활/건강,발건강용품,다리/발마사지기,,2023-06-09
노스윈드,청운산업,건식족욕기,생활/건강,발건강용품,족욕/족탕기,,2023-06-09
영원,,다리혈액순환,생활/건강,발건강용품,다리/발마사지기,,2023-06-09
이브라,한나제이,산후마사지,생활/건강,안마용품,안마기,,2023-06-09
디스코즈,디스코즈,어깨마사지,생활/건강,안마용품,안마기,,2023-06-09
스쿠도텍스,,하지정맥류,패션잡화,패션소품,스타킹,압박보정스타킹,2023-06-09
닥터레코멘즈,,하지정맥류,패션잡화,패션소품,스타킹,압박보정스타킹,2023-06-09
벨라큐어,,하지정맥류,패션잡화,패션소품,스타킹,압박보정스타킹,2023-06-09
스웨디시포스처,스웨디시포스처,자세교정밴드,생활/건강,재활운동용품,자세교정용품,,2023-06-09
스텝100,스텝100,무지외반증신발,패션잡화,여성신발,운동화,워킹화,2023-06-09
데이워크,,아치깔창,패션잡화,신발용품,신발깔창,,2023-06-09
뭉툭,,용천혈,생활/건강,안마용품,기타안마용품,,2023-06-09
땡큐슈즈머치,,뒷꿈치패드,패션잡화,신발용품,보호쿠션/패드,,2023-06-09
테네비스,,기능성운동화,패션잡화,여성신발,운동화,워킹화,2023-06-09
WHEVER,,기능성운동화,패션잡화,여성신발,운동화,워킹화,2023-06-09
헤이든,,컨버스깔창,패션잡화,신발용품,신발깔창,,2023-06-09
에스엠메디칼,,오다리교정기,생활/건강,재활운동용품,자세교정용품,,2023-06-09
필맥스,,BAREFOOT,패션잡화,남성신발,운동화,워킹화,2023-06-09
닥터잔카,,켈로이드피부,화장품/미용,스킨케어,크림,,2023-06-09
디온리원,큐비스트,워터필링기,디지털/가전,이미용가전,피부케어기기,,2023-06-09
어태커,,신발탈취제,생활/건강,생활용품,제습/방향/탈취,신발/신발장탈취제,2023-06-09
ZAIS,아주화장품,얼굴각질제거제,화장품/미용,클렌징,스크럽/필링,,2023-06-09
레파차지,레파차지,얼굴각질제거제,화장품/미용,클렌징,스크럽/필링,,2023-06-09
순시키,코스맥스,얼굴각질제거제,화장품/미용,클렌징,스크럽/필링,,2023-06-09
라이제,,얼굴각질제거제,화장품/미용,클렌징,스크럽/필링,,2023-06-09
구두마루,,신발냄새제거제,생활/건강,생활용품,제습/방향/탈취,신발/신발장탈취제,2023-06-09
르비건,동방코스메틱,바디샤워,화장품/미용,바디케어,바디클렌저,,2023-06-09
마베르뜨,마베르뜨,바디샤워,화장품/미용,바디케어,바디클렌저,,2023-06-09
존플레이어스페셜,,바디샤워,화장품/미용,바디케어,바디클렌저,,2023-06-09
숲에서온,새벽,바디샤워,화장품/미용,바디케어,바디클렌저,,2023-06-09
66º30,다오,바디샤워,화장품/미용,바디케어,바디클렌저,,2023-06-09
미스그린,씨엔텍,파우더시트,화장품/미용,바디케어,데오드란트,,2023-06-09
슈프로,,스웨이드세탁,패션잡화,신발용품,기타신발용품,,2023-06-09
